"TIME","GEO","NA_ITEM","AGGREG","Value","Flag and Footnotes"
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","100",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","100",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","100",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","100",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","100",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","100",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","100",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","92",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","92",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","97",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","97",""
"2014","European Union (28 countries)","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","94",""
"2014","Belgium","Purchasing power parities (EU28=1)","Gross Domestic Product","1.08715",""
"2014","Belgium","Purchasing power parities (EU28=1)","Actual individual consumption","1.09025",""
"2014","Belgium","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.08132",""
"2014","Belgium","Purchasing power parities (EU28=1)","Food","1.08944",""
"2014","Belgium","Purchasing power parities (EU28=1)","Bread and cereals","1.08487",""
"2014","Belgium","Purchasing power parities (EU27=1)","Gross Domestic Product","1.08518",""
"2014","Belgium","Purchasing power parities (EU27=1)","Actual individual consumption","1.08824",""
"2014","Belgium","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.08073",""
"2014","Belgium","Purchasing power parities (EU27=1)","Food","1.08883",""
"2014","Belgium","Purchasing power parities (EU27=1)","Bread and cereals","1.08447",""
"2014","Belgium","Purchasing power parities (EU15=1)","Gross Domestic Product","1.01932",""
"2014","Belgium","Purchasing power parities (EU15=1)","Actual individual consumption","1.01507",""
"2014","Belgium","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.01862",""
"2014","Belgium","Purchasing power parities (EU15=1)","Food","1.02197",""
"2014","Belgium","Purchasing power parities (EU15=1)","Bread and cereals","1.02142",""
"2014","Belgium","Price level indices (EU28=100)","Gross Domestic Product","108.7",""
"2014","Belgium","Price level indices (EU28=100)","Actual individual consumption","109.0",""
"2014","Belgium","Price level indices (EU28=100)","Food and non-alcoholic beverages","108.1",""
"2014","Belgium","Price level indices (EU28=100)","Food","108.9",""
"2014","Belgium","Price level indices (EU28=100)","Bread and cereals","108.5",""
"2014","Belgium","Price level indices (EU27=100)","Gross Domestic Product","108.5",""
"2014","Belgium","Price level indices (EU27=100)","Actual individual consumption","108.8",""
"2014","Belgium","Price level indices (EU27=100)","Food and non-alcoholic beverages","108.1",""
"2014","Belgium","Price level indices (EU27=100)","Food","108.9",""
"2014","Belgium","Price level indices (EU27=100)","Bread and cereals","108.4",""
"2014","Belgium","Price level indices (EU15=100)","Gross Domestic Product","101.9",""
"2014","Belgium","Price level indices (EU15=100)","Actual individual consumption","101.5",""
"2014","Belgium","Price level indices (EU15=100)","Food and non-alcoholic beverages","101.9",""
"2014","Belgium","Price level indices (EU15=100)","Food","102.2",""
"2014","Belgium","Price level indices (EU15=100)","Bread and cereals","102.1",""
"2014","Belgium","Nominal expenditure in national currency","Gross Domestic Product","400,797",""
"2014","Belgium","Nominal expenditure in national currency","Actual individual consumption","269,963",""
"2014","Belgium","Nominal expenditure in national currency","Food and non-alcoholic beverages","25,943",""
"2014","Belgium","Nominal expenditure in national currency","Food","23,677",""
"2014","Belgium","Nominal expenditure in national currency","Bread and cereals","4,842",""
"2014","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2014","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","67.4",""
"2014","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","6.5",""
"2014","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Food","5.9",""
"2014","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.2",""
"2014","Belgium","Nominal expenditure (in euro)","Gross Domestic Product","400,797",""
"2014","Belgium","Nominal expenditure (in euro)","Actual individual consumption","269,963",""
"2014","Belgium","Nominal expenditure (in euro)","Food and non-alcoholic beverages","25,943",""
"2014","Belgium","Nominal expenditure (in euro)","Food","23,677",""
"2014","Belgium","Nominal expenditure (in euro)","Bread and cereals","4,842",""
"2014","Belgium","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","35,923",""
"2014","Belgium","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","24,197",""
"2014","Belgium","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,325",""
"2014","Belgium","Nominal expenditure per inhabitant (in euro)","Food","2,122",""
"2014","Belgium","Nominal expenditure per inhabitant (in euro)","Bread and cereals","434",""
"2014","Belgium","Real expenditure (in PPS_EU28)","Gross Domestic Product","368,667",""
"2014","Belgium","Real expenditure (in PPS_EU28)","Actual individual consumption","247,617",""
"2014","Belgium","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","23,992",""
"2014","Belgium","Real expenditure (in PPS_EU28)","Food","21,733",""
"2014","Belgium","Real expenditure (in PPS_EU28)","Bread and cereals","4,464",""
"2014","Belgium","Real expenditure (in PPS_EU27)","Gross Domestic Product","369,338",""
"2014","Belgium","Real expenditure (in PPS_EU27)","Actual individual consumption","248,073",""
"2014","Belgium","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","24,005",""
"2014","Belgium","Real expenditure (in PPS_EU27)","Food","21,746",""
"2014","Belgium","Real expenditure (in PPS_EU27)","Bread and cereals","4,465",""
"2014","Belgium","Real expenditure (in PPS_EU15)","Gross Domestic Product","393,200",""
"2014","Belgium","Real expenditure (in PPS_EU15)","Actual individual consumption","265,956",""
"2014","Belgium","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","25,468",""
"2014","Belgium","Real expenditure (in PPS_EU15)","Food","23,168",""
"2014","Belgium","Real expenditure (in PPS_EU15)","Bread and cereals","4,741",""
"2014","Belgium","Real expenditure per capita (in PPS_EU28)","Gross Domestic Product","33,000",""
"2014","Belgium","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","22,200",""
"2014","Belgium","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","2,200",""
"2014","Belgium","Real expenditure per capita (in PPS_EU28)","Food","1,900",""
"2014","Belgium","Real expenditure per capita (in PPS_EU28)","Bread and cereals","400",""
"2014","Belgium","Real expenditure per capita (in PPS_EU27)","Gross Domestic Product","33,100",""
"2014","Belgium","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","22,200",""
"2014","Belgium","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","2,200",""
"2014","Belgium","Real expenditure per capita (in PPS_EU27)","Food","1,900",""
"2014","Belgium","Real expenditure per capita (in PPS_EU27)","Bread and cereals","400",""
"2014","Belgium","Real expenditure per capita (in PPS_EU15)","Gross Domestic Product","35,200",""
"2014","Belgium","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","23,800",""
"2014","Belgium","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,300",""
"2014","Belgium","Real expenditure per capita (in PPS_EU15)","Food","2,100",""
"2014","Belgium","Real expenditure per capita (in PPS_EU15)","Bread and cereals","400",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross Domestic Product","120",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","115",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","114",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","114",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","126",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","119",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","115",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","113",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","113",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","126",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","110",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","106",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","110",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","110",""
"2014","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","119",""
"2014","Bulgaria","Purchasing power parities (EU28=1)","Gross Domestic Product","0.906682",""
"2014","Bulgaria","Purchasing power parities (EU28=1)","Actual individual consumption","0.842950",""
"2014","Bulgaria","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.36723",""
"2014","Bulgaria","Purchasing power parities (EU28=1)","Food","1.34408",""
"2014","Bulgaria","Purchasing power parities (EU28=1)","Bread and cereals","1.13354",""
"2014","Bulgaria","Purchasing power parities (EU27=1)","Gross Domestic Product","0.905036",""
"2014","Bulgaria","Purchasing power parities (EU27=1)","Actual individual consumption","0.841400",""
"2014","Bulgaria","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.36648",""
"2014","Bulgaria","Purchasing power parities (EU27=1)","Food","1.34332",""
"2014","Bulgaria","Purchasing power parities (EU27=1)","Bread and cereals","1.13313",""
"2014","Bulgaria","Purchasing power parities (EU15=1)","Gross Domestic Product","0.850111",""
"2014","Bulgaria","Purchasing power parities (EU15=1)","Actual individual consumption","0.784823",""
"2014","Bulgaria","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.28795",""
"2014","Bulgaria","Purchasing power parities (EU15=1)","Food","1.26084",""
"2014","Bulgaria","Purchasing power parities (EU15=1)","Bread and cereals","1.06725",""
"2014","Bulgaria","Price level indices (EU28=100)","Gross Domestic Product","46.4",""
"2014","Bulgaria","Price level indices (EU28=100)","Actual individual consumption","43.1",""
"2014","Bulgaria","Price level indices (EU28=100)","Food and non-alcoholic beverages","69.9",""
"2014","Bulgaria","Price level indices (EU28=100)","Food","68.7",""
"2014","Bulgaria","Price level indices (EU28=100)","Bread and cereals","58.0",""
"2014","Bulgaria","Price level indices (EU27=100)","Gross Domestic Product","46.3",""
"2014","Bulgaria","Price level indices (EU27=100)","Actual individual consumption","43.0",""
"2014","Bulgaria","Price level indices (EU27=100)","Food and non-alcoholic beverages","69.9",""
"2014","Bulgaria","Price level indices (EU27=100)","Food","68.7",""
"2014","Bulgaria","Price level indices (EU27=100)","Bread and cereals","57.9",""
"2014","Bulgaria","Price level indices (EU15=100)","Gross Domestic Product","43.5",""
"2014","Bulgaria","Price level indices (EU15=100)","Actual individual consumption","40.1",""
"2014","Bulgaria","Price level indices (EU15=100)","Food and non-alcoholic beverages","65.9",""
"2014","Bulgaria","Price level indices (EU15=100)","Food","64.5",""
"2014","Bulgaria","Price level indices (EU15=100)","Bread and cereals","54.6",""
"2014","Bulgaria","Nominal expenditure in national currency","Gross Domestic Product","83,634",""
"2014","Bulgaria","Nominal expenditure in national currency","Actual individual consumption","59,602",""
"2014","Bulgaria","Nominal expenditure in national currency","Food and non-alcoholic beverages","10,470",""
"2014","Bulgaria","Nominal expenditure in national currency","Food","8,982",""
"2014","Bulgaria","Nominal expenditure in national currency","Bread and cereals","1,511",""
"2014","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2014","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","71.3",""
"2014","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","12.5",""
"2014","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Food","10.7",""
"2014","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.8",""
"2014","Bulgaria","Nominal expenditure (in euro)","Gross Domestic Product","42,762",""
"2014","Bulgaria","Nominal expenditure (in euro)","Actual individual consumption","30,475",""
"2014","Bulgaria","Nominal expenditure (in euro)","Food and non-alcoholic beverages","5,353",""
"2014","Bulgaria","Nominal expenditure (in euro)","Food","4,592",""
"2014","Bulgaria","Nominal expenditure (in euro)","Bread and cereals","773",""
"2014","Bulgaria","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","5,920",""
"2014","Bulgaria","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","4,219",""
"2014","Bulgaria","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","741",""
"2014","Bulgaria","Nominal expenditure per inhabitant (in euro)","Food","636",""
"2014","Bulgaria","Nominal expenditure per inhabitant (in euro)","Bread and cereals","107",""
"2014","Bulgaria","Real expenditure (in PPS_EU28)","Gross Domestic Product","92,242",""
"2014","Bulgaria","Real expenditure (in PPS_EU28)","Actual individual consumption","70,707",""
"2014","Bulgaria","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","7,658",""
"2014","Bulgaria","Real expenditure (in PPS_EU28)","Food","6,682",""
"2014","Bulgaria","Real expenditure (in PPS_EU28)","Bread and cereals","1,333",""
"2014","Bulgaria","Real expenditure (in PPS_EU27)","Gross Domestic Product","92,410",""
"2014","Bulgaria","Real expenditure (in PPS_EU27)","Actual individual consumption","70,837",""
"2014","Bulgaria","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","7,662",""
"2014","Bulgaria","Real expenditure (in PPS_EU27)","Food","6,686",""
"2014","Bulgaria","Real expenditure (in PPS_EU27)","Bread and cereals","1,334",""
"2014","Bulgaria","Real expenditure (in PPS_EU15)","Gross Domestic Product","98,380",""
"2014","Bulgaria","Real expenditure (in PPS_EU15)","Actual individual consumption","75,944",""
"2014","Bulgaria","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","8,129",""
"2014","Bulgaria","Real expenditure (in PPS_EU15)","Food","7,124",""
"2014","Bulgaria","Real expenditure (in PPS_EU15)","Bread and cereals","1,416",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU28)","Gross Domestic Product","12,800",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","9,800",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,100",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU28)","Food","900",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU28)","Bread and cereals","200",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU27)","Gross Domestic Product","12,800",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","9,800",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,100",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU27)","Food","900",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU27)","Bread and cereals","200",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU15)","Gross Domestic Product","13,600",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","10,500",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","1,100",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU15)","Food","1,000",""
"2014","Bulgaria","Real expenditure per capita (in PPS_EU15)","Bread and cereals","200",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross Domestic Product","46",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","51",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","56",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","54",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","58",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","46",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","51",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","56",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","54",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","58",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","43",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","47",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","54",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","52",""
"2014","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","55",""
"2014","Denmark","Purchasing power parities (EU28=1)","Gross Domestic Product","9.98157",""
"2014","Denmark","Purchasing power parities (EU28=1)","Actual individual consumption","10.4121",""
"2014","Denmark","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","10.8143",""
"2014","Denmark","Purchasing power parities (EU28=1)","Food","10.6204",""
"2014","Denmark","Purchasing power parities (EU28=1)","Bread and cereals","12.1071",""
"2014","Denmark","Purchasing power parities (EU27=1)","Gross Domestic Product","9.96345",""
"2014","Denmark","Purchasing power parities (EU27=1)","Actual individual consumption","10.3930",""
"2014","Denmark","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","10.8083",""
"2014","Denmark","Purchasing power parities (EU27=1)","Food","10.6144",""
"2014","Denmark","Purchasing power parities (EU27=1)","Bread and cereals","12.1027",""
"2014","Denmark","Purchasing power parities (EU15=1)","Gross Domestic Product","9.35879",""
"2014","Denmark","Purchasing power parities (EU15=1)","Actual individual consumption","9.69415",""
"2014","Denmark","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","10.1872",""
"2014","Denmark","Purchasing power parities (EU15=1)","Food","9.96272",""
"2014","Denmark","Purchasing power parities (EU15=1)","Bread and cereals","11.3991",""
"2014","Denmark","Price level indices (EU28=100)","Gross Domestic Product","133.9",""
"2014","Denmark","Price level indices (EU28=100)","Actual individual consumption","139.7",""
"2014","Denmark","Price level indices (EU28=100)","Food and non-alcoholic beverages","145.1",""
"2014","Denmark","Price level indices (EU28=100)","Food","142.5",""
"2014","Denmark","Price level indices (EU28=100)","Bread and cereals","162.4",""
"2014","Denmark","Price level indices (EU27=100)","Gross Domestic Product","133.7",""
"2014","Denmark","Price level indices (EU27=100)","Actual individual consumption","139.4",""
"2014","Denmark","Price level indices (EU27=100)","Food and non-alcoholic beverages","145.0",""
"2014","Denmark","Price level indices (EU27=100)","Food","142.4",""
"2014","Denmark","Price level indices (EU27=100)","Bread and cereals","162.3",""
"2014","Denmark","Price level indices (EU15=100)","Gross Domestic Product","125.5",""
"2014","Denmark","Price level indices (EU15=100)","Actual individual consumption","130.0",""
"2014","Denmark","Price level indices (EU15=100)","Food and non-alcoholic beverages","136.7",""
"2014","Denmark","Price level indices (EU15=100)","Food","133.6",""
"2014","Denmark","Price level indices (EU15=100)","Bread and cereals","152.9",""
"2014","Denmark","Nominal expenditure in national currency","Gross Domestic Product","1,977,255",""
"2014","Denmark","Nominal expenditure in national currency","Actual individual consumption","1,294,936",""
"2014","Denmark","Nominal expenditure in national currency","Food and non-alcoholic beverages","103,828",""
"2014","Denmark","Nominal expenditure in national currency","Food","91,728",""
"2014","Denmark","Nominal expenditure in national currency","Bread and cereals","13,540",""
"2014","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2014","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","65.5",""
"2014","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","5.3",""
"2014","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Food","4.6",""
"2014","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","0.7",""
"2014","Denmark","Nominal expenditure (in euro)","Gross Domestic Product","265,232",""
"2014","Denmark","Nominal expenditure (in euro)","Actual individual consumption","173,705",""
"2014","Denmark","Nominal expenditure (in euro)","Food and non-alcoholic beverages","13,928",""
"2014","Denmark","Nominal expenditure (in euro)","Food","12,305",""
"2014","Denmark","Nominal expenditure (in euro)","Bread and cereals","1,816",""
"2014","Denmark","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","47,002",""
"2014","Denmark","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","30,782",""
"2014","Denmark","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,468",""
"2014","Denmark","Nominal expenditure per inhabitant (in euro)","Food","2,180",""
"2014","Denmark","Nominal expenditure per inhabitant (in euro)","Bread and cereals","322",""
"2014","Denmark","Real expenditure (in PPS_EU28)","Gross Domestic Product","198,091",""
"2014","Denmark","Real expenditure (in PPS_EU28)","Actual individual consumption","124,368",""
"2014","Denmark","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","9,601",""
"2014","Denmark","Real expenditure (in PPS_EU28)","Food","8,637",""
"2014","Denmark","Real expenditure (in PPS_EU28)","Bread and cereals","1,118",""
"2014","Denmark","Real expenditure (in PPS_EU27)","Gross Domestic Product","198,451",""
"2014","Denmark","Real expenditure (in PPS_EU27)","Actual individual consumption","124,597",""
"2014","Denmark","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","9,606",""
"2014","Denmark","Real expenditure (in PPS_EU27)","Food","8,642",""
"2014","Denmark","Real expenditure (in PPS_EU27)","Bread and cereals","1,119",""
"2014","Denmark","Real expenditure (in PPS_EU15)","Gross Domestic Product","211,273",""
"2014","Denmark","Real expenditure (in PPS_EU15)","Actual individual consumption","133,579",""
"2014","Denmark","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","10,192",""
"2014","Denmark","Real expenditure (in PPS_EU15)","Food","9,207",""
"2014","Denmark","Real expenditure (in PPS_EU15)","Bread and cereals","1,188",""
"2014","Denmark","Real expenditure per capita (in PPS_EU28)","Gross Domestic Product","35,100",""
"2014","Denmark","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","22,000",""
"2014","Denmark","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,700",""
"2014","Denmark","Real expenditure per capita (in PPS_EU28)","Food","1,500",""
"2014","Denmark","Real expenditure per capita (in PPS_EU28)","Bread and cereals","200",""
"2014","Denmark","Real expenditure per capita (in PPS_EU27)","Gross Domestic Product","35,200",""
"2014","Denmark","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","22,100",""
"2014","Denmark","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,700",""
"2014","Denmark","Real expenditure per capita (in PPS_EU27)","Food","1,500",""
"2014","Denmark","Real expenditure per capita (in PPS_EU27)","Bread and cereals","200",""
"2014","Denmark","Real expenditure per capita (in PPS_EU15)","Gross Domestic Product","37,400",""
"2014","Denmark","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","23,700",""
"2014","Denmark","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","1,800",""
"2014","Denmark","Real expenditure per capita (in PPS_EU15)","Food","1,600",""
"2014","Denmark","Real expenditure per capita (in PPS_EU15)","Bread and cereals","200",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross Domestic Product","127",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","115",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","90",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","89",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","62",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","127",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","114",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","90",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","89",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","62",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","117",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","106",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","87",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","87",""
"2014","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","59",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.04497",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Actual individual consumption","1.01635",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.03898",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Food","1.04195",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Bread and cereals","1.00139",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Gross Domestic Product","1.04307",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Actual individual consumption","1.01448",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.03841",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Food","1.04136",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Bread and cereals","1.00102",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Gross Domestic Product","0.979768",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Actual individual consumption","0.946267",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","0.978733",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Food","0.977424",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Bread and cereals","0.942822",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Gross Domestic Product","104.5",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Actual individual consumption","101.6",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Food and non-alcoholic beverages","103.9",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Food","104.2",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Bread and cereals","100.1",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Gross Domestic Product","104.3",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Actual individual consumption","101.4",""
